210.66.181.30 - - [20/May/2015:11:05:36 +0000] "GET /downloads/product_1 HTTP/1.1" 200 85619205 "http://logstash.net/" "Mozilla/5.0 (X11; Linux i686) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36"
94.75.199.161 - - [21/May/2015:21:05:08 +0000] "GET /downloads/product_2 HTTP/1.1" 404 336 "-" "Debian APT-HTTP/1.3 (0.9.7.9)"
184.169.252.12 - - [21/May/2015:21:05:56 +0000] "GET /downloads/product_2 HTTP/1.1" 404 338 "-" "Debian APT-HTTP/1.3 (1.0.1ubuntu2)"
184.169.252.12 - - [21/May/2015:21:05:33 +0000] "GET /downloads/product_1 HTTP/1.1" 404 338 "-" "Debian APT-HTTP/1.3 (1.0.1ubuntu2)"
94.75.199.161 - - [21/May/2015:21:05:29 +0000] "GET /downloads/product_2 HTTP/1.1" 304 0 "-" "Debian APT-HTTP/1.3 (0.9.7.9)"
184.169.252.12 - - [21/May/2015:21:05:25 +0000] "GET /downloads/product_1 HTTP/1.1" 404 331 "-" "Debian APT-HTTP/1.3 (1.0.1ubuntu2)"
94.75.199.161 - - [21/May/2015:21:05:12 +0000] "GET /downloads/product_2 HTTP/1.1" 404 336 "-" "Debian APT-HTTP/1.3 (0.9.7.9)"
184.169.252.12 - - [21/May/2015:21:05:52 +0000] "GET /downloads/product_2 HTTP/1.1" 404 336 "-" "Debian APT-HTTP/1.3 (1.0.1ubuntu2)"
94.75.199.161 - - [21/May/2015:21:05:29 +0000] "GET /downloads/product_2 HTTP/1.1" 404 333 "-" "Debian APT-HTTP/1.3 (0.9.7.9)"
184.169.252.12 - - [21/May/2015:21:05:35 +0000] "GET /downloads/product_1 HTTP/1.1" 404 336 "-" "Debian APT-HTTP/1.3 (1.0.1ubuntu2)"
94.75.199.161 - - [21/May/2015:21:05:25 +0000] "GET /downloads/product_2 HTTP/1.1" 404 333 "-" "Debian APT-HTTP/1.3 (0.9.7.9)"
184.169.252.12 - - [21/May/2015:21:05:06 +0000] "GET /downloads/product_1 HTTP/1.1" 404 328 "-" "Debian APT-HTTP/1.3 (1.0.1ubuntu2)"
184.169.252.12 - - [21/May/2015:21:05:56 +0000] "GET /downloads/product_2 HTTP/1.1" 404 333 "-" "Debian APT-HTTP/1.3 (1.0.1ubuntu2)"
184.169.252.12 - - [21/May/2015:21:05:52 +0000] "GET /downloads/product_1 HTTP/1.1" 404 333 "-" "Debian APT-HTTP/1.3 (1.0.1ubuntu2)"
131.174.30.35 - - [21/May/2015:21:05:04 +0000] "GET /downloads/product_1 HTTP/1.1" 404 313 "-" "Debian APT-HTTP/1.3 (1.0.1ubuntu2)"
101.87.40.200 - - [21/May/2015:21:05:49 +0000] "GET /downloads/product_3 HTTP/1.1" 200 22897698 "http://www.elasticsearch.org/overview/kibana/installation/" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:34.0) Gecko/20100101 Firefox/34.0"
131.174.30.35 - - [21/May/2015:21:05:03 +0000] "GET /downloads/product_1 HTTP/1.1" 304 0 "-" "Debian APT-HTTP/1.3 (1.0.1ubuntu2)"
131.174.30.35 - - [21/May/2015:21:05:22 +0000] "GET /downloads/product_1 HTTP/1.1" 304 0 "-" "Debian APT-HTTP/1.3 (1.0.1ubuntu2)"
131.174.30.35 - - [21/May/2015:21:05:49 +0000] "GET /downloads/product_1 HTTP/1.1" 404 335 "-" "Debian APT-HTTP/1.3 (1.0.1ubuntu2)"
88.198.222.106 - - [21/May/2015:21:05:08 +0000] "GET /downloads/product_2 HTTP/1.1" 404 318 "-" "Debian APT-HTTP/1.3 (1.0.6)"
131.174.30.35 - - [21/May/2015:21:05:33 +0000] "GET /downloads/product_1 HTTP/1.1" 404 332 "-" "Debian APT-HTTP/1.3 (1.0.1ubuntu2)"
88.198.222.106 - - [21/May/2015:21:05:46 +0000] "GET /downloads/product_2 HTTP/1.1" 304 0 "-" "Debian APT-HTTP/1.3 (1.0.6)"
88.198.222.106 - - [21/May/2015:21:05:09 +0000] "GET /downloads/product_2 HTTP/1.1" 304 0 "-" "Debian APT-HTTP/1.3 (1.0.6)"
88.198.222.106 - - [21/May/2015:21:05:35 +0000] "GET /downloads/product_2 HTTP/1.1" 304 0 "-" "Debian APT-HTTP/1.3 (1.0.6)"
88.198.222.106 - - [21/May/2015:21:05:55 +0000] "GET /downloads/product_2 HTTP/1.1" 404 337 "-" "Debian APT-HTTP/1.3 (1.0.6)"
131.174.30.35 - - [21/May/2015:21:05:43 +0000] "GET /downloads/product_1 HTTP/1.1" 404 334 "-" "Debian APT-HTTP/1.3 (1.0.1ubuntu2)"
131.174.30.35 - - [21/May/2015:21:05:25 +0000] "GET /downloads/product_1 HTTP/1.1" 404 331 "-" "Debian APT-HTTP/1.3 (1.0.1ubuntu2)"
88.198.222.106 - - [21/May/2015:21:05:18 +0000] "GET /downloads/product_2 HTTP/1.1" 404 336 "-" "Debian APT-HTTP/1.3 (1.0.6)"
88.198.222.106 - - [21/May/2015:21:05:58 +0000] "GET /downloads/product_2 HTTP/1.1" 404 338 "-" "Debian APT-HTTP/1.3 (1.0.6)"
88.198.222.106 - - [21/May/2015:21:05:34 +0000] "GET /downloads/product_2 HTTP/1.1" 404 336 "-" "Debian APT-HTTP/1.3 (1.0.6)"
88.198.222.106 - - [21/May/2015:21:05:35 +0000] "GET /downloads/product_2 HTTP/1.1" 404 333 "-" "Debian APT-HTTP/1.3 (1.0.6)"
180.179.174.219 - - [21/May/2015:21:05:21 +0000] "GET /downloads/product_2 HTTP/1.1" 200 490 "-" "Debian APT-HTTP/1.3 (0.9.7.9)"
63.245.196.21 - - [21/May/2015:21:05:49 +0000] "GET /downloads/product_2 HTTP/1.1" 200 2578 "-" "urlgrabber/3.9.1 yum/3.2.29"
180.179.174.219 - - [21/May/2015:21:05:59 +0000] "GET /downloads/product_2 HTTP/1.1" 304 0 "-" "Debian APT-HTTP/1.3 (0.9.7.9)"
180.179.174.219 - - [21/May/2015:21:05:56 +0000] "GET /downloads/product_2 HTTP/1.1" 404 346 "-" "Debian APT-HTTP/1.3 (0.9.7.9)"
180.179.174.219 - - [21/May/2015:22:05:52 +0000] "GET /downloads/product_2 HTTP/1.1" 404 337 "-" "Debian APT-HTTP/1.3 (0.9.7.9)"
180.179.174.219 - - [21/May/2015:22:05:17 +0000] "GET /downloads/product_2 HTTP/1.1" 404 339 "-" "Debian APT-HTTP/1.3 (0.9.7.9)"
180.179.174.219 - - [21/May/2015:22:05:42 +0000] "GET /downloads/product_2 HTTP/1.1" 404 336 "-" "Debian APT-HTTP/1.3 (0.9.7.9)"
180.179.174.219 - - [21/May/2015:22:05:57 +0000] "GET /downloads/product_2 HTTP/1.1" 404 338 "-" "Debian APT-HTTP/1.3 (0.9.7.9)"
180.179.174.219 - - [21/May/2015:22:05:29 +0000] "GET /downloads/product_2 HTTP/1.1" 404 338 "-" "Debian APT-HTTP/1.3 (0.9.7.9)"
180.179.174.219 - - [21/May/2015:22:05:56 +0000] "GET /downloads/product_2 HTTP/1.1" 404 340 "-" "Debian APT-HTTP/1.3 (0.9.7.9)"
94.75.199.161 - - [21/May/2015:22:05:11 +0000] "GET /downloads/product_2 HTTP/1.1" 200 490 "-" "Debian APT-HTTP/1.3 (0.9.7.9)"
173.160.53.233 - - [21/May/2015:22:05:58 +0000] "GET /downloads/product_2 HTTP/1.1" 200 951 "-" "urlgrabber/3.9.1 yum/3.2.29"
180.179.174.219 - - [21/May/2015:22:05:01 +0000] "GET /downloads/product_2 HTTP/1.1" 404 336 "-" "Debian APT-HTTP/1.3 (0.9.7.9)"
129.67.24.46 - - [21/May/2015:22:05:18 +0000] "GET /downloads/product_1 HTTP/1.1" 404 318 "-" "Debian APT-HTTP/1.3 (1.0.1ubuntu2)"
129.67.24.46 - - [21/May/2015:22:05:04 +0000] "GET /downloads/product_1 HTTP/1.1" 304 0 "-" "Debian APT-HTTP/1.3 (1.0.1ubuntu2)"
129.67.24.46 - - [21/May/2015:22:05:11 +0000] "GET /downloads/product_1 HTTP/1.1" 304 0 "-" "Debian APT-HTTP/1.3 (1.0.1ubuntu2)"
180.179.174.219 - - [21/May/2015:22:05:13 +0000] "GET /downloads/product_2 HTTP/1.1" 304 0 "-" "Debian APT-HTTP/1.3 (0.9.7.9)"
54.239.240.49 - - [21/May/2015:22:05:18 +0000] "GET /downloads/product_1 HTTP/1.1" 200 85619205 "-" "Chef Client/11.16.4 (ruby-1.9.3-p547; ohai-7.4.0; x86_64-linux; +http://opscode.com)"
94.75.199.161 - - [21/May/2015:22:05:25 +0000] "GET /downloads/product_2 HTTP/1.1" 304 0 "-" "Debian APT-HTTP/1.3 (0.9.7.9)"
63.245.200.21 - - [21/May/2015:22:05:10 +0000] "GET /downloads/product_2 HTTP/1.1" 200 951 "-" "urlgrabber/3.9.1 yum/3.2.29"
180.179.174.219 - - [21/May/2015:22:05:37 +0000] "GET /downloads/product_2 HTTP/1.1" 404 333 "-" "Debian APT-HTTP/1.3 (0.9.7.9)"
129.67.24.46 - - [21/May/2015:22:05:22 +0000] "GET /downloads/product_1 HTTP/1.1" 304 0 "-" "Debian APT-HTTP/1.3 (1.0.1ubuntu2)"
129.67.24.46 - - [21/May/2015:22:05:17 +0000] "GET /downloads/product_1 HTTP/1.1" 304 0 "-" "Debian APT-HTTP/1.3 (1.0.1ubuntu2)"
129.67.24.46 - - [21/May/2015:22:05:16 +0000] "GET /downloads/product_1 HTTP/1.1" 404 337 "-" "Debian APT-HTTP/1.3 (1.0.1ubuntu2)"
129.67.24.46 - - [21/May/2015:22:05:01 +0000] "GET /downloads/product_1 HTTP/1.1" 404 336 "-" "Debian APT-HTTP/1.3 (1.0.1ubuntu2)"
94.75.199.161 - - [21/May/2015:22:05:40 +0000] "GET /downloads/product_2 HTTP/1.1" 404 346 "-" "Debian APT-HTTP/1.3 (0.9.7.9)"
89.248.209.19 - - [21/May/2015:22:05:48 +0000] "GET /downloads/product_1 HTTP/1.1" 304 0 "-" "Debian APT-HTTP/1.3 (0.9.7.8)"
129.67.24.46 - - [21/May/2015:22:05:38 +0000] "GET /downloads/product_1 HTTP/1.1" 404 338 "-" "Debian APT-HTTP/1.3 (1.0.1ubuntu2)"
94.75.199.161 - - [21/May/2015:22:05:03 +0000] "GET /downloads/product_2 HTTP/1.1" 404 340 "-" "Debian APT-HTTP/1.3 (0.9.7.9)"
89.248.209.19 - - [21/May/2015:22:05:15 +0000] "GET /downloads/product_1 HTTP/1.1" 304 0 "-" "Debian APT-HTTP/1.3 (0.9.7.8)"
129.67.24.46 - - [21/May/2015:22:05:19 +0000] "GET /downloads/product_1 HTTP/1.1" 404 336 "-" "Debian APT-HTTP/1.3 (1.0.1ubuntu2)"
94.75.199.161 - - [21/May/2015:22:05:16 +0000] "GET /downloads/product_2 HTTP/1.1" 404 337 "-" "Debian APT-HTTP/1.3 (0.9.7.9)"
89.248.209.19 - - [21/May/2015:22:05:05 +0000] "GET /downloads/product_1 HTTP/1.1" 304 0 "-" "Debian APT-HTTP/1.3 (0.9.7.8)"
94.75.199.161 - - [21/May/2015:22:05:10 +0000] "GET /downloads/product_2 HTTP/1.1" 404 337 "-" "Debian APT-HTTP/1.3 (0.9.7.9)"
129.67.24.46 - - [21/May/2015:22:05:02 +0000] "GET /downloads/product_1 HTTP/1.1" 404 333 "-" "Debian APT-HTTP/1.3 (1.0.1ubuntu2)"
89.248.209.19 - - [21/May/2015:22:05:00 +0000] "GET /downloads/product_1 HTTP/1.1" 404 332 "-" "Debian APT-HTTP/1.3 (0.9.7.8)"
94.75.199.161 - - [21/May/2015:22:05:13 +0000] "GET /downloads/product_2 HTTP/1.1" 404 339 "-" "Debian APT-HTTP/1.3 (0.9.7.9)"
89.248.209.19 - - [21/May/2015:22:05:22 +0000] "GET /downloads/product_1 HTTP/1.1" 404 332 "-" "Debian APT-HTTP/1.3 (0.9.7.8)"
94.75.199.161 - - [21/May/2015:22:05:55 +0000] "GET /downloads/product_2 HTTP/1.1" 404 339 "-" "Debian APT-HTTP/1.3 (0.9.7.9)"
89.248.209.19 - - [21/May/2015:22:05:08 +0000] "GET /downloads/product_1 HTTP/1.1" 404 331 "-" "Debian APT-HTTP/1.3 (0.9.7.8)"
94.75.199.161 - - [21/May/2015:22:05:04 +0000] "GET /downloads/product_2 HTTP/1.1" 404 336 "-" "Debian APT-HTTP/1.3 (0.9.7.9)"
89.248.209.19 - - [21/May/2015:22:05:28 +0000] "GET /downloads/product_1 HTTP/1.1" 404 331 "-" "Debian APT-HTTP/1.3 (0.9.7.8)"
54.245.107.230 - - [21/May/2015:22:05:44 +0000] "GET /downloads/product_2 HTTP/1.1" 404 318 "-" "Debian APT-HTTP/1.3 (1.0.1ubuntu2)"
94.75.199.161 - - [21/May/2015:22:05:53 +0000] "GET /downloads/product_2 HTTP/1.1" 404 336 "-" "Debian APT-HTTP/1.3 (0.9.7.9)"
89.248.209.19 - - [21/May/2015:22:05:40 +0000] "GET /downloads/product_1 HTTP/1.1" 404 333 "-" "Debian APT-HTTP/1.3 (0.9.7.8)"
54.165.199.122 - - [21/May/2015:22:05:34 +0000] "GET /downloads/product_2 HTTP/1.1" 200 1768 "-" "Chef Client/11.16.0 (ruby-1.9.3-p547; ohai-7.4.0; x86_64-linux; +http://opscode.com)"
54.245.107.230 - - [21/May/2015:22:05:07 +0000] "GET /downloads/product_1 HTTP/1.1" 404 318 "-" "Debian APT-HTTP/1.3 (1.0.1ubuntu2)"
94.75.199.161 - - [21/May/2015:22:05:10 +0000] "GET /downloads/product_2 HTTP/1.1" 404 338 "-" "Debian APT-HTTP/1.3 (0.9.7.9)"
89.248.209.19 - - [21/May/2015:22:05:52 +0000] "GET /downloads/product_1 HTTP/1.1" 404 333 "-" "Debian APT-HTTP/1.3 (0.9.7.8)"
54.173.6.142 - - [21/May/2015:22:05:55 +0000] "GET /downloads/product_2 HTTP/1.1" 200 2578 "-" "urlgrabber/3.9.1 yum/3.4.3"
54.245.107.230 - - [21/May/2015:22:05:05 +0000] "GET /downloads/product_1 HTTP/1.1" 404 313 "-" "Debian APT-HTTP/1.3 (1.0.1ubuntu2)"
54.245.107.230 - - [21/May/2015:22:05:28 +0000] "GET /downloads/product_2 HTTP/1.1" 304 0 "-" "Debian APT-HTTP/1.3 (1.0.1ubuntu2)"
94.75.199.161 - - [21/May/2015:22:05:46 +0000] "GET /downloads/product_2 HTTP/1.1" 404 341 "-" "Debian APT-HTTP/1.3 (0.9.7.9)"
89.248.209.19 - - [21/May/2015:22:05:54 +0000] "GET /downloads/product_1 HTTP/1.1" 404 331 "-" "Debian APT-HTTP/1.3 (0.9.7.8)"
54.245.107.230 - - [21/May/2015:22:05:28 +0000] "GET /downloads/product_1 HTTP/1.1" 304 0 "-" "Debian APT-HTTP/1.3 (1.0.1ubuntu2)"
94.75.199.161 - - [21/May/2015:22:05:30 +0000] "GET /downloads/product_2 HTTP/1.1" 404 338 "-" "Debian APT-HTTP/1.3 (0.9.7.9)"
89.248.209.19 - - [21/May/2015:22:05:17 +0000] "GET /downloads/product_1 HTTP/1.1" 404 331 "-" "Debian APT-HTTP/1.3 (0.9.7.8)"
54.245.107.230 - - [21/May/2015:22:05:04 +0000] "GET /downloads/product_1 HTTP/1.1" 304 0 "-" "Debian APT-HTTP/1.3 (1.0.1ubuntu2)"
94.75.199.161 - - [21/May/2015:22:05:35 +0000] "GET /downloads/product_2 HTTP/1.1" 404 338 "-" "Debian APT-HTTP/1.3 (0.9.7.9)"
89.248.209.19 - - [21/May/2015:22:05:30 +0000] "GET /downloads/product_1 HTTP/1.1" 404 328 "-" "Debian APT-HTTP/1.3 (0.9.7.8)"
54.245.107.230 - - [21/May/2015:22:05:25 +0000] "GET /downloads/product_2 HTTP/1.1" 304 0 "-" "Debian APT-HTTP/1.3 (1.0.1ubuntu2)"
54.245.107.230 - - [21/May/2015:22:05:53 +0000] "GET /downloads/product_1 HTTP/1.1" 304 0 "-" "Debian APT-HTTP/1.3 (1.0.1ubuntu2)"
94.75.199.161 - - [21/May/2015:22:05:49 +0000] "GET /downloads/product_2 HTTP/1.1" 404 340 "-" "Debian APT-HTTP/1.3 (0.9.7.9)"
89.248.209.19 - - [21/May/2015:22:05:52 +0000] "GET /downloads/product_1 HTTP/1.1" 404 328 "-" "Debian APT-HTTP/1.3 (0.9.7.8)"
54.245.107.230 - - [21/May/2015:22:05:23 +0000] "GET /downloads/product_1 HTTP/1.1" 304 0 "-" "Debian APT-HTTP/1.3 (1.0.1ubuntu2)"
94.75.199.161 - - [21/May/2015:22:05:16 +0000] "GET /downloads/product_2 HTTP/1.1" 404 339 "-" "Debian APT-HTTP/1.3 (0.9.7.9)"
54.245.107.230 - - [21/May/2015:22:05:21 +0000] "GET /downloads/product_2 HTTP/1.1" 304 0 "-" "Debian APT-HTTP/1.3 (1.0.1ubuntu2)"
94.75.199.161 - - [21/May/2015:22:05:44 +0000] "GET /downloads/product_2 HTTP/1.1" 404 336 "-" "Debian APT-HTTP/1.3 (0.9.7.9)"
54.245.107.230 - - [21/May/2015:22:05:26 +0000] "GET /downloads/product_2 HTTP/1.1" 404 337 "-" "Debian APT-HTTP/1.3 (1.0.1ubuntu2)"
94.75.199.161 - - [21/May/2015:22:05:39 +0000] "GET /downloads/product_2 HTTP/1.1" 404 336 "-" "Debian APT-HTTP/1.3 (0.9.7.9)"
54.245.107.230 - - [21/May/2015:22:05:55 +0000] "GET /downloads/product_1 HTTP/1.1" 304 0 "-" "Debian APT-HTTP/1.3 (1.0.1ubuntu2)"
54.245.107.230 - - [21/May/2015:22:05:30 +0000] "GET /downloads/product_1 HTTP/1.1" 404 337 "-" "Debian APT-HTTP/1.3 (1.0.1ubuntu2)"
54.245.107.230 - - [21/May/2015:22:05:24 +0000] "GET /downloads/product_1 HTTP/1.1" 304 0 "-" "Debian APT-HTTP/1.3 (1.0.1ubuntu2)"
94.75.199.161 - - [21/May/2015:22:05:46 +0000] "GET /downloads/product_2 HTTP/1.1" 304 0 "-" "Debian APT-HTTP/1.3 (0.9.7.9)"
54.245.107.230 - - [21/May/2015:22:05:47 +0000] "GET /downloads/product_1 HTTP/1.1" 404 332 "-" "Debian APT-HTTP/1.3 (1.0.1ubuntu2)"
94.75.199.161 - - [21/May/2015:22:05:04 +0000] "GET /downloads/product_2 HTTP/1.1" 404 336 "-" "Debian APT-HTTP/1.3 (0.9.7.9)"
54.245.107.230 - - [21/May/2015:22:05:55 +0000] "GET /downloads/product_2 HTTP/1.1" 404 336 "-" "Debian APT-HTTP/1.3 (1.0.1ubuntu2)"
94.75.199.161 - - [21/May/2015:22:05:39 +0000] "GET /downloads/product_2 HTTP/1.1" 404 333 "-" "Debian APT-HTTP/1.3 (0.9.7.9)"
54.245.107.230 - - [21/May/2015:22:05:47 +0000] "GET /downloads/product_1 HTTP/1.1" 404 336 "-" "Debian APT-HTTP/1.3 (1.0.1ubuntu2)"
94.75.199.161 - - [21/May/2015:22:05:41 +0000] "GET /downloads/product_2 HTTP/1.1" 404 333 "-" "Debian APT-HTTP/1.3 (0.9.7.9)"
54.245.107.230 - - [21/May/2015:22:05:40 +0000] "GET /downloads/product_1 HTTP/1.1" 404 331 "-" "Debian APT-HTTP/1.3 (1.0.1ubuntu2)"
54.245.107.230 - - [21/May/2015:22:05:17 +0000] "GET /downloads/product_2 HTTP/1.1" 404 338 "-" "Debian APT-HTTP/1.3 (1.0.1ubuntu2)"
54.245.107.230 - - [21/May/2015:22:05:13 +0000] "GET /downloads/product_1 HTTP/1.1" 404 338 "-" "Debian APT-HTTP/1.3 (1.0.1ubuntu2)"
54.245.107.230 - - [21/May/2015:22:05:12 +0000] "GET /downloads/product_1 HTTP/1.1" 404 333 "-" "Debian APT-HTTP/1.3 (1.0.1ubuntu2)"
54.245.107.230 - - [21/May/2015:22:05:59 +0000] "GET /downloads/product_2 HTTP/1.1" 404 336 "-" "Debian APT-HTTP/1.3 (1.0.1ubuntu2)"
54.245.107.230 - - [21/May/2015:22:05:34 +0000] "GET /downloads/product_1 HTTP/1.1" 404 336 "-" "Debian APT-HTTP/1.3 (1.0.1ubuntu2)"
54.245.107.230 - - [21/May/2015:22:05:32 +0000] "GET /downloads/product_1 HTTP/1.1" 404 331 "-" "Debian APT-HTTP/1.3 (1.0.1ubuntu2)"
54.245.107.230 - - [21/May/2015:22:05:36 +0000] "GET /downloads/product_2 HTTP/1.1" 404 333 "-" "Debian APT-HTTP/1.3 (1.0.1ubuntu2)"
54.245.107.230 - - [21/May/2015:22:05:55 +0000] "GET /downloads/product_1 HTTP/1.1" 404 333 "-" "Debian APT-HTTP/1.3 (1.0.1ubuntu2)"
54.245.107.230 - - [21/May/2015:22:05:26 +0000] "GET /downloads/product_1 HTTP/1.1" 404 328 "-" "Debian APT-HTTP/1.3 (1.0.1ubuntu2)"
54.79.61.8 - - [21/May/2015:22:05:10 +0000] "GET /downloads/product_2 HTTP/1.1" 200 1768 "-" "Chef Client/11.12.8 (ruby-1.9.3-p484; ohai-7.0.4; x86_64-linux; +http://opscode.com)"
54.173.6.142 - - [21/May/2015:22:05:20 +0000] "GET /downloads/product_1 HTTP/1.1" 200 2592 "-" "urlgrabber/3.9.1 yum/3.4.3"
41.77.113.26 - - [21/May/2015:22:05:48 +0000] "GET /downloads/product_2 HTTP/1.1" 200 2582 "-" "urlgrabber/3.1.0 yum/3.2.22"
41.77.113.26 - - [21/May/2015:22:05:08 +0000] "GET /downloads/product_2 HTTP/1.1" 200 5635 "-" "urlgrabber/3.1.0 yum/3.2.22"
41.77.113.26 - - [21/May/2015:22:05:44 +0000] "GET /downloads/product_2 HTTP/1.1" 200 5635 "-" "urlgrabber/3.1.0 yum/3.2.22"
204.232.160.221 - - [21/May/2015:22:05:57 +0000] "GET /downloads/product_1 HTTP/1.1" 304 0 "-" "Debian APT-HTTP/1.3 (0.8.16~exp12ubuntu10.21)"
204.232.160.221 - - [21/May/2015:22:05:53 +0000] "GET /downloads/product_1 HTTP/1.1" 304 0 "-" "Debian APT-HTTP/1.3 (0.8.16~exp12ubuntu10.21)"
204.232.160.221 - - [21/May/2015:22:05:55 +0000] "GET /downloads/product_1 HTTP/1.1" 304 0 "-" "Debian APT-HTTP/1.3 (0.8.16~exp12ubuntu10.21)"
204.232.160.221 - - [21/May/2015:22:05:26 +0000] "GET /downloads/product_1 HTTP/1.1" 304 0 "-" "Debian APT-HTTP/1.3 (0.8.16~exp12ubuntu10.21)"
204.232.160.221 - - [21/May/2015:22:05:58 +0000] "GET /downloads/product_1 HTTP/1.1" 404 319 "-" "Debian APT-HTTP/1.3 (0.8.16~exp12ubuntu10.21)"
204.232.160.221 - - [21/May/2015:22:05:19 +0000] "GET /downloads/product_1 HTTP/1.1" 404 335 "-" "Debian APT-HTTP/1.3 (0.8.16~exp12ubuntu10.21)"
204.232.160.221 - - [21/May/2015:22:05:37 +0000] "GET /downloads/product_1 HTTP/1.1" 404 332 "-" "Debian APT-HTTP/1.3 (0.8.16~exp12ubuntu10.21)"
204.232.160.221 - - [21/May/2015:22:05:27 +0000] "GET /downloads/product_1 HTTP/1.1" 404 334 "-" "Debian APT-HTTP/1.3 (0.8.16~exp12ubuntu10.21)"
204.232.160.221 - - [21/May/2015:22:05:50 +0000] "GET /downloads/product_1 HTTP/1.1" 404 331 "-" "Debian APT-HTTP/1.3 (0.8.16~exp12ubuntu10.21)"
204.232.160.221 - - [21/May/2015:22:05:47 +0000] "GET /downloads/product_1 HTTP/1.1" 404 336 "-" "Debian APT-HTTP/1.3 (0.8.16~exp12ubuntu10.21)"
204.232.160.221 - - [21/May/2015:22:05:10 +0000] "GET /downloads/product_1 HTTP/1.1" 404 333 "-" "Debian APT-HTTP/1.3 (0.8.16~exp12ubuntu10.21)"
204.232.160.221 - - [21/May/2015:22:05:26 +0000] "GET /downloads/product_1 HTTP/1.1" 404 334 "-" "Debian APT-HTTP/1.3 (0.8.16~exp12ubuntu10.21)"
204.232.160.221 - - [21/May/2015:22:05:05 +0000] "GET /downloads/product_1 HTTP/1.1" 404 331 "-" "Debian APT-HTTP/1.3 (0.8.16~exp12ubuntu10.21)"
204.232.160.221 - - [21/May/2015:22:05:22 +0000] "GET /downloads/product_1 HTTP/1.1" 404 331 "-" "Debian APT-HTTP/1.3 (0.8.16~exp12ubuntu10.21)"
204.232.160.221 - - [21/May/2015:22:05:41 +0000] "GET /downloads/product_1 HTTP/1.1" 404 328 "-" "Debian APT-HTTP/1.3 (0.8.16~exp12ubuntu10.21)"
5.104.242.5 - - [21/May/2015:22:05:52 +0000] "GET /downloads/product_1 HTTP/1.1" 200 2592 "-" "urlgrabber/3.9.1 yum/3.2.29"
94.75.199.161 - - [21/May/2015:22:05:07 +0000] "GET /downloads/product_2 HTTP/1.1" 200 490 "-" "Debian APT-HTTP/1.3 (0.9.7.9)"
54.236.103.186 - - [21/May/2015:22:05:23 +0000] "GET /downloads/product_1 HTTP/1.1" 200 2592 "-" "urlgrabber/3.9.1 yum/3.4.3"
94.75.199.161 - - [21/May/2015:22:05:08 +0000] "GET /downloads/product_2 HTTP/1.1" 304 0 "-" "Debian APT-HTTP/1.3 (0.9.7.9)"
94.75.199.161 - - [21/May/2015:22:05:15 +0000] "GET /downloads/product_2 HTTP/1.1" 404 346 "-" "Debian APT-HTTP/1.3 (0.9.7.9)"
216.46.173.126 - - [21/May/2015:22:05:14 +0000] "GET /downloads/product_1 HTTP/1.1" 304 0 "-" "Debian APT-HTTP/1.3 (0.8.16~exp12ubuntu10.21)"
216.46.173.126 - - [21/May/2015:22:05:34 +0000] "GET /downloads/product_1 HTTP/1.1" 304 0 "-" "Debian APT-HTTP/1.3 (0.8.16~exp12ubuntu10.21)"
94.75.199.161 - - [21/May/2015:22:05:54 +0000] "GET /downloads/product_2 HTTP/1.1" 404 340 "-" "Debian APT-HTTP/1.3 (0.9.7.9)"
216.46.173.126 - - [21/May/2015:22:05:38 +0000] "GET /downloads/product_1 HTTP/1.1" 304 0 "-" "Debian APT-HTTP/1.3 (0.8.16~exp12ubuntu10.21)"
216.46.173.126 - - [21/May/2015:22:05:01 +0000] "GET /downloads/product_1 HTTP/1.1" 304 0 "-" "Debian APT-HTTP/1.3 (0.8.16~exp12ubuntu10.21)"
94.75.199.161 - - [21/May/2015:22:05:41 +0000] "GET /downloads/product_2 HTTP/1.1" 404 337 "-" "Debian APT-HTTP/1.3 (0.9.7.9)"
216.46.173.126 - - [21/May/2015:22:05:45 +0000] "GET /downloads/product_1 HTTP/1.1" 404 319 "-" "Debian APT-HTTP/1.3 (0.8.16~exp12ubuntu10.21)"
216.46.173.126 - - [21/May/2015:22:05:11 +0000] "GET /downloads/product_1 HTTP/1.1" 404 332 "-" "Debian APT-HTTP/1.3 (0.8.16~exp12ubuntu10.21)"
94.75.199.161 - - [21/May/2015:22:05:16 +0000] "GET /downloads/product_2 HTTP/1.1" 404 337 "-" "Debian APT-HTTP/1.3 (0.9.7.9)"
216.46.173.126 - - [21/May/2015:22:05:23 +0000] "GET /downloads/product_1 HTTP/1.1" 404 331 "-" "Debian APT-HTTP/1.3 (0.8.16~exp12ubuntu10.21)"
216.46.173.126 - - [21/May/2015:22:05:10 +0000] "GET /downloads/product_1 HTTP/1.1" 404 333 "-" "Debian APT-HTTP/1.3 (0.8.16~exp12ubuntu10.21)"
94.75.199.161 - - [21/May/2015:22:05:49 +0000] "GET /downloads/product_2 HTTP/1.1" 404 339 "-" "Debian APT-HTTP/1.3 (0.9.7.9)"
216.46.173.126 - - [21/May/2015:22:05:56 +0000] "GET /downloads/product_1 HTTP/1.1" 404 331 "-" "Debian APT-HTTP/1.3 (0.8.16~exp12ubuntu10.21)"
